,epoch,loss,accuracy,top_k_acc,val_loss,val_accuracy,val_top_k_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,config/data_loader;args;batch_size,config/optimizer;args;lr,config/optimizer;type,logdir
38,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.96395182609558,False,,,70,97b33_00038,a51213079ae04ccbb72bdfb2287dcb3a,2022-04-06_21-44-11,1649295851,691.7634499073029,397688,guanyush-RTX3060,10.70.2.70,691.7634499073029,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00038_38_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_21-18-35"
39,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.522108316421509,False,,,100,97b33_00039,a8393db1419649919381cb9679f04d1e,2022-04-06_22-03-13,1649296993,843.5225644111633,414041,guanyush-RTX3060,10.70.2.70,843.5225644111633,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00039_39_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_21-32-39"
40,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.73558473587036,False,,,99,97b33_00040,88a724e86e8444b1a5e722a18b888337,2022-04-06_22-19-28,1649297968,970.9500005245208,431912,guanyush-RTX3060,10.70.2.70,970.9500005245208,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00040_40_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_21-49-09"
41,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.388937950134277,False,,,96,97b33_00041,94c15f65eb9f49bdb90d1a648a259d85,2022-04-06_22-33-05,1649298785,803.9903311729431,448274,guanyush-RTX3060,10.70.2.70,803.9903311729431,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00041_41_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_22-03-16"
42,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.094457149505615,False,,,99,97b33_00042,2b6ebc4898aa43a59721907addb0de17,2022-04-06_22-50-24,1649299824,1003.0224103927612,466075,guanyush-RTX3060,10.70.2.70,1003.0224103927612,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00042_42_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_22-19-40"
43,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.415047407150269,False,,,93,97b33_00043,704754c9b1604645b650623970cfc659,2022-04-06_23-03-45,1649300625,787.657799243927,482300,guanyush-RTX3060,10.70.2.70,787.657799243927,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00043_43_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_22-33-41"
44,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.058890342712402,False,,,94,97b33_00044,4dbdf792df344eb0bc44f6044f78b330,2022-04-06_23-20-39,1649301639,951.812273979187,500119,guanyush-RTX3060,10.70.2.70,951.812273979187,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00044_44_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_22-50-37"
45,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.406548976898193,False,,,97,97b33_00045,aed0d72271da4a649e86f8b5fb04746b,2022-04-06_23-35-24,1649302524,820.8815467357635,516501,guanyush-RTX3060,10.70.2.70,820.8815467357635,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00045_45_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_23-04-47"
46,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.068947076797484,False,,,87,97b33_00046,e15308f84be74771abc498cc8eca35cd,2022-04-06_23-50-33,1649303433,880.7235636711121,534379,guanyush-RTX3060,10.70.2.70,880.7235636711121,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00046_46_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_23-21-43"
47,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.415160417556763,False,,,92,97b33_00047,51b9473011164caf8a9f23a8aeb76d19,2022-04-07_00-05-48,1649304348,779.7440536022186,550677,guanyush-RTX3060,10.70.2.70,779.7440536022186,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00047_47_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-06_23-35-52"
48,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,9.774285316467283,False,,,84,97b33_00048,58593f6a1995412ea29fb647c83b2305,2022-04-07_00-20-45,1649305245,826.6134490966797,568504,guanyush-RTX3060,10.70.2.70,826.6134490966797,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00048_48_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_23-52-47"
49,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.455369472503662,False,,,100,97b33_00049,f64202765d3044499315acd9860f08c1,2022-04-07_00-37-26,1649306246,840.8251209259033,584825,guanyush-RTX3060,10.70.2.70,840.8251209259033,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00049_49_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_00-06-57"
50,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.865687608718872,False,,,70,97b33_00050,9bb4a6aa57d24c0fb50330d3039b4a21,2022-04-07_00-49-01,1649306941,691.81920337677,602684,guanyush-RTX3060,10.70.2.70,691.81920337677,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00050_50_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_00-23-24"
51,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.453268766403198,False,,,100,97b33_00051,0c2720e333f64bbebb7bf26fe40165d4,2022-04-07_01-08-02,1649308082,842.3450181484222,618950,guanyush-RTX3060,10.70.2.70,842.3450181484222,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00051_51_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_00-37-29"
52,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.8723623752594,False,,,99,97b33_00052,4f925c45242a4063a566dcb1186c473a,2022-04-07_01-24-21,1649309061,976.8973257541656,636853,guanyush-RTX3060,10.70.2.70,976.8973257541656,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00052_52_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_00-53-59"
53,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.35487985610962,False,,,96,97b33_00053,86e57c1a91e44b90a400918481bf0b65,2022-04-07_01-38-04,1649309884,809.0246682167053,653210,guanyush-RTX3060,10.70.2.70,809.0246682167053,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00053_53_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_01-08-04"
54,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.10913348197937,False,,,99,97b33_00054,c3a2505e92aa49269d55abe91cc8f755,2022-04-07_01-55-29,1649310929,1008.6399936676024,671249,guanyush-RTX3060,10.70.2.70,1008.6399936676024,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00054_54_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_01-24-34"
55,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.463414192199707,False,,,93,97b33_00055,5904e54122214240b45ff4371d36937e,2022-04-07_02-08-54,1649311734,791.6239590644836,687567,guanyush-RTX3060,10.70.2.70,791.6239590644836,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00055_55_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_01-38-40"
56,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.070778846740724,False,,,94,97b33_00056,c15c16de79874750b66de21eac6bd9a2,2022-04-07_02-25-46,1649312746,949.1072504520416,705449,guanyush-RTX3060,10.70.2.70,949.1072504520416,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00056_56_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_01-55-42"
57,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.505228519439697,False,,,97,97b33_00057,2ad17595b1904e8982d6da8213d06394,2022-04-07_02-40-31,1649313631,819.8335545063019,721843,guanyush-RTX3060,10.70.2.70,819.8335545063019,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00057_57_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_02-09-56"
58,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.148951768875122,False,,,87,97b33_00058,f3f412ade2014a8387e38607e5a66ce5,2022-04-07_02-55-41,1649314541,882.3360469341278,739630,guanyush-RTX3060,10.70.2.70,882.3360469341278,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00058_58_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_02-26-50"
59,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.414107084274292,False,,,92,97b33_00059,3416e0533c9a44d680a5225a5a9ea3c1,2022-04-07_03-10-56,1649315456,779.3281781673431,755856,guanyush-RTX3060,10.70.2.70,779.3281781673431,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00059_59_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_02-40-59"
60,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,9.809317111968994,False,,,84,97b33_00060,f1c123436ea74a8da539ad19d9d5ce9f,2022-04-07_03-25-56,1649316356,829.2728464603424,773668,guanyush-RTX3060,10.70.2.70,829.2728464603424,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00060_60_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_02-57-56"
61,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.41011667251587,False,,,100,97b33_00061,ff6a05c041474b85b0ae1f5b9d3aa70e,2022-04-07_03-42-37,1649317357,840.6556711196899,789984,guanyush-RTX3060,10.70.2.70,840.6556711196899,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00061_61_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_03-12-06"
62,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.834680318832396,False,,,70,97b33_00062,fe9c5ec6e67c486f9337fea308762703,2022-04-07_03-54-11,1649318051,690.804984331131,807909,guanyush-RTX3060,10.70.2.70,690.804984331131,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00062_62_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_03-28-36"
63,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.458961009979248,False,,,100,97b33_00063,2a4471e61f064f3db700c7ff5cd28508,2022-04-07_04-13-11,1649319191,841.5793571472168,824178,guanyush-RTX3060,10.70.2.70,841.5793571472168,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00063_63_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_03-42-40"
64,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.828388452529907,False,,,99,97b33_00064,778a0e26d0dd4946b23219d95922dd8e,2022-04-07_04-29-33,1649320173,977.5719373226166,842075,guanyush-RTX3060,10.70.2.70,977.5719373226166,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00064_64_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_03-59-09"
65,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.319430589675903,False,,,96,97b33_00065,ce97cd31b52d4d76a38927509587b9a9,2022-04-07_04-43-08,1649320988,802.8661096096039,858351,guanyush-RTX3060,10.70.2.70,802.8661096096039,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00065_65_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_04-13-14"
66,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.12248992919922,False,,,99,97b33_00066,1e01c108367b4ae7a9b58dd8fa134b5a,2022-04-07_05-00-26,1649322026,1001.3512988090516,876252,guanyush-RTX3060,10.70.2.70,1001.3512988090516,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00066_66_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_04-29-45"
67,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.391118288040161,False,,,93,97b33_00067,85128df7336b4a1b9c798d2e5f933e2b,2022-04-07_05-13-46,1649322826,787.0109868049622,892523,guanyush-RTX3060,10.70.2.70,787.0109868049622,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00067_67_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_04-43-44"
68,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.048178434371948,False,,,94,97b33_00068,6c2238a631344055a3e2d1adf7c88906,2022-04-07_05-30-38,1649323838,949.646155834198,910308,guanyush-RTX3060,10.70.2.70,949.646155834198,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00068_68_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_05-00-39"
69,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.371298551559448,False,,,97,97b33_00069,23f17a6e6ba147b39fffa755d217fbd7,2022-04-07_05-45-21,1649324721,817.8843832015991,926644,guanyush-RTX3060,10.70.2.70,817.8843832015991,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00069_69_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_05-14-48"
70,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.07801604270935,False,,,87,97b33_00070,7961a297e9a64752a784fbb6495eb4b7,2022-04-07_06-00-30,1649325630,880.6870238780975,946712,guanyush-RTX3060,10.70.2.70,880.6870238780975,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00070_70_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_05-31-43"
71,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.42672061920166,False,,,92,97b33_00071,9db796f4257743d19fcda69ccce98b42,2022-04-07_06-15-42,1649326542,776.9716801643372,963210,guanyush-RTX3060,10.70.2.70,776.9716801643372,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00071_71_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_05-45-49"
72,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,9.823145866394045,False,,,84,97b33_00072,3bf14be8939c42e6920183ecfbd522b2,2022-04-07_06-30-38,1649327438,825.8801560401917,983408,guanyush-RTX3060,10.70.2.70,825.8801560401917,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00072_72_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_06-02-44"
73,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.401226282119751,False,,,100,97b33_00073,dd7b8fea098e45519ca47906a6391db7,2022-04-07_06-47-16,1649328436,837.6010999679565,1002034,guanyush-RTX3060,10.70.2.70,837.6010999679565,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00073_73_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_06-16-51"
74,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.776509523391724,False,,,70,97b33_00074,c97aa783ed8e49209ee28b62d2017479,2022-04-07_06-58-47,1649329127,687.3788278102875,1023126,guanyush-RTX3060,10.70.2.70,687.3788278102875,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00074_74_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_06-33-18"
75,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.403417348861694,False,,,100,97b33_00075,fd7678479d6d42e1901d1d9564b3c35e,2022-04-07_07-17-38,1649330258,834.8180422782898,1045072,guanyush-RTX3060,10.70.2.70,834.8180422782898,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00075_75_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_06-47-19"
76,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.771884202957152,False,,,99,97b33_00076,2f73440a105f49bf90b8cfe2849eacf7,2022-04-07_07-33-53,1649331233,971.6556243896484,1063071,guanyush-RTX3060,10.70.2.70,971.6556243896484,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00076_76_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_07-03-43"
77,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.406135320663452,False,,,96,97b33_00077,c409cc83aea645d3b4bcb1ba53210b88,2022-04-07_07-47-30,1649332050,804.4211962223053,1079292,guanyush-RTX3060,10.70.2.70,804.4211962223053,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00077_77_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_07-17-41"
78,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.062128067016602,False,,,99,97b33_00078,de216f67861045eea16829649268696f,2022-04-07_08-04-48,1649333088,1001.479311466217,1097092,guanyush-RTX3060,10.70.2.70,1001.479311466217,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00078_78_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_07-34-05"
79,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.380412578582764,False,,,93,97b33_00079,eb5ecf2778e343eea9a1472a918f9ce7,2022-04-07_08-18-08,1649333888,785.7281486988068,1113713,guanyush-RTX3060,10.70.2.70,785.7281486988068,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00079_79_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_07-48-06"
80,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.06687831878662,False,,,94,97b33_00080,11c6170b1466449a8db72758d06a281c,2022-04-07_08-35-02,1649334902,951.6817610263824,1131526,guanyush-RTX3060,10.70.2.70,951.6817610263824,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00080_80_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_08-05-01"
81,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.396280527114868,False,,,97,97b33_00081,0b3de83eb4dd432382627cb3c0976cdb,2022-04-07_08-49-46,1649335786,820.1637561321259,1147862,guanyush-RTX3060,10.70.2.70,820.1637561321259,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00081_81_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_08-19-09"
82,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.085780382156372,False,,,87,97b33_00082,ca3afe8955684d39a1aa3ef6ae10742c,2022-04-07_09-04-55,1649336695,880.7471253871918,1165639,guanyush-RTX3060,10.70.2.70,880.7471253871918,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00082_82_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_08-36-06"
83,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.403330326080322,False,,,92,97b33_00083,ab5545f3787446d09648e1e07eaccc6e,2022-04-07_09-20-07,1649337607,777.4948537349701,1181900,guanyush-RTX3060,10.70.2.70,777.4948537349701,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00083_83_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-07_08-50-14"
84,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,9.775853872299194,False,,,84,97b33_00084,fc19e13b263e4f9abc0cc0ef198213bd,2022-04-07_09-35-02,1649338502,824.8589055538177,1199669,guanyush-RTX3060,10.70.2.70,824.8589055538177,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00084_84_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_09-07-09"
